sentence_id,direction,rule_id,rule_type,source_token,target_token,position,confidence
449,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
450,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,6,0.95
450,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
451,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
451,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
451,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,7,0.95
451,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,13,0.95
451,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
452,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
452,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,shot,shoot,3,0.8
452,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,killed,kill,8,0.8
452,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,11,0.95
452,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
453,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
453,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,3,0.95
453,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
453,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
454,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,1,0.8
454,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,reserves,reserve,4,0.8
454,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,5,0.95
454,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
454,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
455,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
455,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
455,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,9,0.95
455,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,13,0.95
455,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
456,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
456,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,wants,want,5,0.8
456,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
456,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
457,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
457,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,bowed,bow,4,0.8
457,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
457,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,14,0.95
457,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,17,0.95
458,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,1,0.8
458,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,3,0.95
458,C2H,FW-DEL-AUX-SHOULD,FW-DEL,should,<DELETED>,7,0.9
458,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,10,0.95
459,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
459,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,4,0.95
459,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,died,die,11,0.8
459,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,believed,believe,18,0.8
460,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
460,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,refused,refuse,5,0.8
460,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
461,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,3,0.8
461,C2H,FW-DEL-AUX-DO,FW-DEL,do,<DELETED>,6,0.9
461,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
461,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
462,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,6,0.95
462,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
463,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,19,0.95
464,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
464,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,called,call,4,0.8
465,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,2,0.9
465,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
466,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,1,0.9
466,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,6,0.95
466,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,15,0.95
466,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
467,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
467,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,is,be,4,0.8
467,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,5,0.95
467,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
468,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,19,0.95
469,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
469,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,called,call,4,0.8
470,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,2,0.9
470,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
471,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,1,0.9
471,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,6,0.95
471,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,15,0.95
471,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
472,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
472,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,is,be,4,0.8
472,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,5,0.95
472,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
473,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
473,C2H,FW-DEL-AUX-SHOULD,FW-DEL,should,<DELETED>,6,0.9
474,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
474,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,gave,give,7,0.8
474,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
474,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
475,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,filed,file,1,0.8
475,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,2,0.95
475,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,received,receive,9,0.8
475,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
476,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
476,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,6,0.9
476,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
477,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
477,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
477,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
478,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,1,0.8
478,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,7,0.95
478,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,13,0.95
478,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,16,0.95
479,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,2,0.9
479,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,9,0.95
480,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
480,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
480,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
481,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
481,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,9,0.95
481,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
482,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
482,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
482,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,died,die,6,0.8
482,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
482,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,reached,reach,10,0.8
482,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
483,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
483,C2H,FW-DEL-AUX-IS,FW-DEL,is,<DELETED>,2,0.9
483,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,look,look,8,0.8
483,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
484,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,1,0.8
485,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
485,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,talks,talk,7,0.8
485,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,8,0.95
485,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,helps,help,14,0.8
486,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
486,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,20,0.95
487,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,4,0.9
487,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,admitted,admit,11,0.8
487,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
488,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
488,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,told,tell,4,0.8
488,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
488,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
489,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
489,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,15,0.95
489,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
490,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,called,call,1,0.8
490,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
491,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
491,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,9,0.95
492,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
492,C2H,FW-DEL-AUX-DO,FW-DEL,do,<DELETED>,6,0.9
492,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,9,0.95
492,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
493,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
493,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,6,0.95
493,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,warned,warn,11,0.8
493,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,13,0.95
493,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
494,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
494,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,caused,cause,6,0.8
494,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,12,0.9
494,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
495,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
495,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
495,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,has,have,5,0.8
495,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
495,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
496,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
496,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
496,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,has,have,5,0.8
496,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
496,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
497,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,1,0.9
497,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,3,0.95
497,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
497,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
498,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
498,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,5,0.9
498,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
498,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
499,C2H,FW-DEL-AUX-ARE,FW-DEL,are,<DELETED>,3,0.9
499,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,6,0.95
499,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
0,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
1,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
2,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
3,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
4,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
5,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
6,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
7,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
8,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
9,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
10,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
11,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
12,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
13,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
14,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
15,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
16,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
17,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
18,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
19,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
20,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
21,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
22,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
23,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
24,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
24,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
25,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
26,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
27,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
28,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
28,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
29,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
30,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
31,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
32,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
32,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
33,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
34,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
35,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
36,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
37,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
38,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
38,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
39,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
40,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
41,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
42,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
43,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
44,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
45,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
46,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
47,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
48,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
49,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
50,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
51,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
52,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
53,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
54,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
55,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
55,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
56,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
57,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
57,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
58,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
59,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
60,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
61,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
61,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
62,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
63,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
64,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
65,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
65,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
66,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
67,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
68,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
68,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
69,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
69,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
70,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
71,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
72,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
73,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
74,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
75,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
76,H2C,FW-ADD-ARTICLE-AN,FW-ADD,<ABSENT>,An,0,0.85
76,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
77,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
78,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
79,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
80,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
81,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
81,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
82,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
82,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
83,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
84,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
85,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
86,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
87,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
88,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
89,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
90,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
91,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
92,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
93,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
94,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
95,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
96,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
97,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
98,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
99,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
100,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
101,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,18,0.95
102,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
103,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
104,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
105,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
106,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
107,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
108,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
109,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
109,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
110,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
110,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
111,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
112,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
113,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
114,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
115,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
116,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
117,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
118,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
119,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
120,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
121,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
122,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
123,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
124,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
125,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
126,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
127,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
128,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
129,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
129,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
130,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
131,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
132,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
133,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
134,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
135,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
136,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
137,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
138,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
139,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
140,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,19,0.95
141,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
141,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
142,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
143,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
144,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
145,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
146,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
