newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,deleted_punctuation,position,context,before,after,added_punctuation
Times-of-India,110,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,fixed,compound,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,nummod,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nummod,nsubj:pass,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj:pass,aux:pass,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,root,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,13,11,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Ger,Fin,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Ger,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,6,6,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,6,6,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,6,6,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,8,8,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,24,22,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.83,2.40,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,110,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.09,1.91,A star-producing quasar brighter than 600 trillion Suns was found.,Star-producing quasar brighter than 600 trillion Suns was found,,,,,,
Times-of-India,111,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,compound,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,punct,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,amod,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,nsubj,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj:pass,root,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,xcomp,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,case,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,xcomp,obl,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det:predet,nmod:poss,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,case,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,nmod,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,16,13,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Ger,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Ger,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,22,22,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
Times-of-India,111,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,26,26,A star-eating black hole was found spinning at half the speed of light.,Star-eating black hole found spinning at half of light’s speed,,,,,,
