newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,added_punctuation,position,context,before,after,deleted_punctuation
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,12,12,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,23,23,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,10,10,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,both,H-TYPE,Headline Type,H-TYPE,,fragment,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,9,8,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,26,24,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.85,2.27,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,114,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.08,1.92,A law student fired at Domino's staff after being delivered cold pizza.,Law student fires at Domino's staff on being delivered cold pizza,,,,,,
Hindustan-Times,115,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,FW-DEL,Function Word Deletion,FW-DEL,CCONJ-DEL,ABSENT,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,FORM-CHG,Surface Form Change,FORM-CHG,planned,plan,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,cc,punct,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,acl,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,FEAT-CHG,Morphological Feature Change (Tense),TENSE-CHG,Tense=Past,Tense=Pres,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,13,11,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,9,9,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,11,11,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,9,9,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,comma,JeM terrorists planned attacks in Delhi on Republic Day and ,"elhi on Republic Day**,** held",comma,52.0,"elhi on Republic Day**,** held",elhi on Republic Day,held,
Hindustan-Times,115,both,PUNCT-SUBST,Punctuation Substitution,PUNCT-SUBST,and,",",JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,7,7,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,25,22,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,3.08,1.80,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,115,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.00,1.91,JeM terrorists planned attacks in Delhi on Republic Day and were held.,"JeM terrorists plan attacks in Delhi on Republic Day, held",,,,,,
Hindustan-Times,116,dependency,FW-DEL,Function Word Deletion,FW-DEL,PRON-PERS-DEL,ABSENT,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,aux,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,advmod,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,root,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,advmod,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nsubj,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,advcl,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nmod,parataxis,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,appos,case,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,compound,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,punct,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,amod,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,nmod,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,nmod,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,flat,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,23,16,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
Hindustan-Times,116,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"The wife of militant-turned-soldier Nazir Wani has said, ""I didn't cry when he died.""",Didn't cry when he died: Wife of militant-turned-soldier Nazir Wani,,,,,,
