pair_index,event_type,word/constituent,pos_label,parent_label,grandparent_label,additional_context
330,constituent_removed,Nawazuddin,NP,VP,,
330,constituent_removed,affect growth as actor : Nawazuddin,VP,VP,,
330,constituent_removed,will affect growth as actor : Nawazuddin,VP,S,,
330,constituent_removed,Endorsing ideology will affect growth as actor : Nawazuddin,S,ROOT,,
330,constituent_removed,Endorsing ideology will affect growth as actor : Nawazuddin,ROOT,,,
331,word_removed,on,IN,PP,S,"['#', '10', 'YearChallenge', 'with', 'Kareena']"
331,word_removed,:,:,S,ROOT,"['Not', 'much', 'has', 'changed'], ['Akshay', 'on', '#', '10', 'YearChallenge', 'with', 'Kareena']"
331,word_added,the,DT,NP,NP,"['#'], ['10'], ['YearChallenge']"
331,word_added,said,VBN,VP,VP,"[','], ['""', 'Not', 'much', 'has', 'changed'], [','], ['""'], ['about', 'the', '#', '10', 'YearChallenge', 'with', 'Kareena']"
331,word_added,.,.,S,ROOT,"['Akshay'], ['has', 'said', ',', '""', 'Not', 'much', 'has', 'changed', ',', '""', 'about', 'the', '#', '10', 'YearChallenge', 'with', 'Kareena']"
331,word_added,"""",'',SBAR,VP,"['Not', 'much', 'has', 'changed']"
331,word_added,",",",",VP,VP,"['said'], ['""', 'Not', 'much', 'has', 'changed'], ['""'], ['about', 'the', '#', '10', 'YearChallenge', 'with', 'Kareena']"
331,word_added,about,IN,PP,VP,"['the', '#', '10', 'YearChallenge', 'with', 'Kareena']"
331,constituent_added,Akshay,NP,S,,
331,constituent_added,Not much,ADJP,NP,,
331,constituent_added,Not much,NP,S,,
331,constituent_added,changed,VP,VP,,
331,constituent_added,has changed,VP,S,,
331,constituent_added,Not much has changed,S,SBAR,,
331,constituent_added,""" Not much has changed",SBAR,VP,,
331,constituent_added,the # 10 YearChallenge,NP,NP,,
331,constituent_added,Kareena,NP,PP,,
331,constituent_added,with Kareena,PP,NP,,
331,constituent_added,the # 10 YearChallenge with Kareena,NP,PP,,
331,constituent_added,about the # 10 YearChallenge with Kareena,PP,VP,,
331,constituent_added,"said , "" Not much has changed , "" about the # 10 YearChallenge with Kareena",VP,VP,,
331,constituent_added,"has said , "" Not much has changed , "" about the # 10 YearChallenge with Kareena",VP,S,,
331,constituent_added,"Akshay has said , "" Not much has changed , "" about the # 10 YearChallenge with Kareena .",S,ROOT,,
331,constituent_added,"Akshay has said , "" Not much has changed , "" about the # 10 YearChallenge with Kareena .",ROOT,,,
331,constituent_removed,Not much,ADJP,NP,,
331,constituent_removed,Not much,NP,NP,,
331,constituent_removed,Not much,NP,S,,
331,constituent_removed,changed,VP,VP,,
331,constituent_removed,has changed,VP,S,,
331,constituent_removed,Not much has changed,S,S,,
331,constituent_removed,Akshay,NP,S,,
331,constituent_removed,# 10,NP,NP,,
331,constituent_removed,# 10 YearChallenge,NP,NP,,
331,constituent_removed,Kareena,NP,PP,,
331,constituent_removed,with Kareena,PP,NP,,
331,constituent_removed,# 10 YearChallenge with Kareena,NP,PP,,
331,constituent_removed,on # 10 YearChallenge with Kareena,PP,S,,
331,constituent_removed,Akshay on # 10 YearChallenge with Kareena,S,S,,
331,constituent_removed,Not much has changed : Akshay on # 10 YearChallenge with Kareena,S,ROOT,,
331,constituent_removed,Not much has changed : Akshay on # 10 YearChallenge with Kareena,ROOT,,,
332,word_removed,pays,VBZ,VP,S,"['tribute', 'to', 'Bal', 'Thackeray'], ['on', 'his', 'birth', 'anniversary']"
332,word_added,.,.,S,ROOT,"['Kangana'], ['has', 'paid', 'tribute', 'to', 'Bal', 'Thackeray', 'on', 'his', 'birth', 'anniversary']"
332,word_added,has,VBZ,VP,S,"['paid', 'tribute', 'to', 'Bal', 'Thackeray', 'on', 'his', 'birth', 'anniversary']"
332,word_added,paid,VBN,VP,VP,"['tribute', 'to', 'Bal', 'Thackeray'], ['on', 'his', 'birth', 'anniversary']"
332,constituent_added,tribute,NP,NP,,
332,constituent_added,Bal Thackeray,NP,PP,,
332,constituent_added,to Bal Thackeray,PP,NP,,
332,constituent_added,tribute to Bal Thackeray,NP,VP,,
332,constituent_added,his birth anniversary,NP,PP,,
332,constituent_added,on his birth anniversary,PP,VP,,
332,constituent_added,paid tribute to Bal Thackeray on his birth anniversary,VP,VP,,
332,constituent_added,has paid tribute to Bal Thackeray on his birth anniversary,VP,S,,
332,constituent_added,Kangana has paid tribute to Bal Thackeray on his birth anniversary .,S,ROOT,,
332,constituent_added,Kangana has paid tribute to Bal Thackeray on his birth anniversary .,ROOT,,,
332,constituent_removed,tribute,NP,NP,,
332,constituent_removed,Bal Thackeray,NP,PP,,
332,constituent_removed,to Bal Thackeray,PP,NP,,
332,constituent_removed,tribute to Bal Thackeray,NP,VP,,
332,constituent_removed,his birth anniversary,NP,PP,,
332,constituent_removed,on his birth anniversary,PP,VP,,
332,constituent_removed,pays tribute to Bal Thackeray on his birth anniversary,VP,S,,
332,constituent_removed,Kangana pays tribute to Bal Thackeray on his birth anniversary,S,ROOT,,
332,constituent_removed,Kangana pays tribute to Bal Thackeray on his birth anniversary,ROOT,,,
333,word_removed,mn,CD,QP,VP,"['$'], ['700']"
333,word_removed,Report,NN,NP,S,
333,word_removed,Co-founder,NN,NP,S,['Zynga']
333,word_removed,:,:,S,ROOT,"['Zynga', 'Co-founder', 'raising', '$', '700', 'mn', 'for', 'investment', 'fund'], ['Report']"
333,word_added,is,VBZ,VP,S,"['raising', '$', '700', 'million', 'for', 'an', 'investment', 'fund', ',', 'according', 'to', 'a', 'report']"
333,word_added,of,IN,PP,NP,['Zynga']
333,word_added,The,DT,NP,NP,['co-founder']
333,word_added,a,DT,NP,PP,['report']
333,word_added,according,VBG,PP,VP,"['to', 'a', 'report']"
333,word_added,.,.,S,ROOT,"['The', 'co-founder', 'of', 'Zynga'], ['is', 'raising', '$', '700', 'million', 'for', 'an', 'investment', 'fund', ',', 'according', 'to', 'a', 'report']"
333,word_added,to,IN,PP,PP,"['a', 'report']"
333,word_added,",",",",VP,VP,"['raising'], ['$', '700', 'million'], ['for', 'an', 'investment', 'fund'], ['according', 'to', 'a', 'report']"
333,word_added,an,DT,NP,PP,"['investment'], ['fund']"
333,word_added,co-founder,NN,NP,NP,['The']
333,word_added,report,NN,NP,PP,['a']
333,word_added,million,CD,QP,NP,"['$'], ['700']"
333,constituent_added,Zynga,NP,PP,,
333,constituent_added,of Zynga,PP,NP,,
333,constituent_added,The co-founder of Zynga,NP,S,,
333,constituent_added,$ 700 million,QP,NP,,
333,constituent_added,$ 700 million,NP,VP,,
333,constituent_added,an investment fund,NP,PP,,
333,constituent_added,for an investment fund,PP,VP,,
333,constituent_added,a report,NP,PP,,
333,constituent_added,to a report,PP,PP,,
333,constituent_added,according to a report,PP,VP,,
333,constituent_added,"raising $ 700 million for an investment fund , according to a report",VP,VP,,
333,constituent_added,"is raising $ 700 million for an investment fund , according to a report",VP,S,,
333,constituent_added,"The co-founder of Zynga is raising $ 700 million for an investment fund , according to a report .",S,ROOT,,
333,constituent_added,"The co-founder of Zynga is raising $ 700 million for an investment fund , according to a report .",ROOT,,,
333,constituent_removed,$ 700 mn,QP,VP,,
333,constituent_removed,investment fund,NP,PP,,
333,constituent_removed,for investment fund,PP,VP,,
333,constituent_removed,raising $ 700 mn for investment fund,VP,S,,
333,constituent_removed,Zynga Co-founder raising $ 700 mn for investment fund,S,S,,
333,constituent_removed,Report,NP,S,,
333,constituent_removed,Zynga Co-founder raising $ 700 mn for investment fund : Report,S,ROOT,,
333,constituent_removed,Zynga Co-founder raising $ 700 mn for investment fund : Report,ROOT,,,
334,word_removed,donates,VBZ,VP,S,"['₹', '14', 'crore'], ['to', 'Wikipedia', 'parent', ""'s"", 'fund']"
334,word_added,.,.,S,ROOT,"['Google.org'], ['has', 'donated', '₹', '14', 'crore', 'to', 'Wikipedia', ""'s"", 'parent', 'fund']"
334,word_added,has,VBZ,VP,S,"['donated', '₹', '14', 'crore', 'to', 'Wikipedia', ""'s"", 'parent', 'fund']"
334,word_added,donated,VBN,VP,VP,"['₹', '14', 'crore'], ['to', 'Wikipedia', ""'s"", 'parent', 'fund']"
334,constituent_added,₹ 14 crore,NP,VP,,
334,constituent_added,Wikipedia 's,NP,NP,,
334,constituent_added,Wikipedia 's parent fund,NP,PP,,
334,constituent_added,to Wikipedia 's parent fund,PP,VP,,
334,constituent_added,donated ₹ 14 crore to Wikipedia 's parent fund,VP,VP,,
334,constituent_added,has donated ₹ 14 crore to Wikipedia 's parent fund,VP,S,,
334,constituent_added,Google.org has donated ₹ 14 crore to Wikipedia 's parent fund .,S,ROOT,,
334,constituent_added,Google.org has donated ₹ 14 crore to Wikipedia 's parent fund .,ROOT,,,
334,constituent_removed,₹ 14 crore,NP,VP,,
334,constituent_removed,Wikipedia parent 's,NP,NP,,
334,constituent_removed,Wikipedia parent 's fund,NP,PP,,
334,constituent_removed,to Wikipedia parent 's fund,PP,VP,,
334,constituent_removed,donates ₹ 14 crore to Wikipedia parent 's fund,VP,S,,
334,constituent_removed,Google.org donates ₹ 14 crore to Wikipedia parent 's fund,S,ROOT,,
334,constituent_removed,Google.org donates ₹ 14 crore to Wikipedia parent 's fund,ROOT,,,
335,word_removed,mn,NN,NP,PP,"['$', '400']"
335,word_removed,",",",",NP,VP,"['minorities'], ['women']"
335,word_added,been,VBN,VP,VP,"['accused', 'of', 'underpaying', 'minorities', 'and', 'women', 'by', '$', '400', 'million']"
335,word_added,.,.,S,ROOT,"['Oracle'], ['has', 'been', 'accused', 'of', 'underpaying', 'minorities', 'and', 'women', 'by', '$', '400', 'million']"
335,word_added,has,VBZ,VP,S,"['been', 'accused', 'of', 'underpaying', 'minorities', 'and', 'women', 'by', '$', '400', 'million']"
335,word_added,and,CC,NP,VP,"['minorities'], ['women']"
335,word_added,million,CD,QP,NP,"['$'], ['400']"
335,pos_change,accused,headline: VBD | canonical: VBN,VP,S,"['of', 'underpaying', 'minorities', ',', 'women', 'by', '$', '400', 'mn']"
335,constituent_added,minorities and women,NP,VP,,
335,constituent_added,$ 400 million,QP,NP,,
335,constituent_added,$ 400 million,NP,PP,,
335,constituent_added,by $ 400 million,PP,VP,,
335,constituent_added,underpaying minorities and women by $ 400 million,VP,S,,
335,constituent_added,underpaying minorities and women by $ 400 million,S,PP,,
335,constituent_added,of underpaying minorities and women by $ 400 million,PP,VP,,
335,constituent_added,accused of underpaying minorities and women by $ 400 million,VP,VP,,
335,constituent_added,been accused of underpaying minorities and women by $ 400 million,VP,VP,,
335,constituent_added,has been accused of underpaying minorities and women by $ 400 million,VP,S,,
335,constituent_added,Oracle has been accused of underpaying minorities and women by $ 400 million .,S,ROOT,,
335,constituent_added,Oracle has been accused of underpaying minorities and women by $ 400 million .,ROOT,,,
335,constituent_removed,minorities,NP,NP,,
335,constituent_removed,women,NP,NP,,
335,constituent_removed,"minorities , women",NP,VP,,
335,constituent_removed,$ 400,QP,NP,,
335,constituent_removed,$ 400 mn,NP,PP,,
335,constituent_removed,by $ 400 mn,PP,VP,,
335,constituent_removed,"underpaying minorities , women by $ 400 mn",VP,S,,
335,constituent_removed,"underpaying minorities , women by $ 400 mn",S,PP,,
335,constituent_removed,"of underpaying minorities , women by $ 400 mn",PP,VP,,
335,constituent_removed,"accused of underpaying minorities , women by $ 400 mn",VP,S,,
335,constituent_removed,"Oracle accused of underpaying minorities , women by $ 400 mn",S,ROOT,,
335,constituent_removed,"Oracle accused of underpaying minorities , women by $ 400 mn",ROOT,,,
336,word_removed,raises,VBZ,VP,S,"['₹', '35cr']"
336,word_removed,35cr,NN,NP,VP,['₹']
336,word_added,raised,VBN,VP,VP,"['₹', '35', 'crore']"
336,word_added,The,DT,NP,NP,"['Gurugram', '-', 'based'], ['car', 'servicing'], ['startup']"
336,word_added,.,.,S,ROOT,"['The', 'Gurugram', '-', 'based', 'car', 'servicing', 'startup', 'GoMechanic'], ['has', 'raised', '₹', '35', 'crore']"
336,word_added,35,CD,NP,VP,"['₹'], ['crore']"
336,word_added,has,VBZ,VP,S,"['raised', '₹', '35', 'crore']"
336,word_added,crore,NN,NP,VP,"['₹'], ['35']"
336,constituent_added,Gurugram - based,ADJP,NP,,
336,constituent_added,car servicing,NML,NP,,
336,constituent_added,GoMechanic,NP,NP,,
336,constituent_added,The Gurugram - based car servicing startup GoMechanic,NP,S,,
336,constituent_added,₹ 35 crore,NP,VP,,
336,constituent_added,raised ₹ 35 crore,VP,VP,,
336,constituent_added,has raised ₹ 35 crore,VP,S,,
336,constituent_added,The Gurugram - based car servicing startup GoMechanic has raised ₹ 35 crore .,S,ROOT,,
336,constituent_added,The Gurugram - based car servicing startup GoMechanic has raised ₹ 35 crore .,ROOT,,,
336,constituent_removed,Gurugram - based,ADJP,NP,,
336,constituent_removed,car servicing,NML,NP,,
336,constituent_removed,₹ 35cr,NP,VP,,
336,constituent_removed,raises ₹ 35cr,VP,S,,
336,constituent_removed,Gurugram - based car servicing startup GoMechanic raises ₹ 35cr,S,ROOT,,
336,constituent_removed,Gurugram - based car servicing startup GoMechanic raises ₹ 35cr,ROOT,,,
337,word_removed,on,IN,PP,NP,"['new', 'security', 'feature']"
337,word_removed,:,:,S,ROOT,"['Tesla', 'Sentry', 'Mode', 'coming', 'soon'], ['Musk', 'on', 'new', 'security', 'feature']"
337,word_added,is,VBZ,VP,S,"['coming', 'soon', 'as', 'a', 'new', 'security', 'feature']"
337,word_added,as,IN,PP,VP,"['a', 'new', 'security', 'feature']"
337,word_added,a,DT,NP,PP,"['new'], ['security'], ['feature']"
337,word_added,said,VBN,VP,VP,"['that', 'Tesla', ""'s"", 'Sentry', 'Mode', 'is', 'coming', 'soon', 'as', 'a', 'new', 'security', 'feature']"
337,word_added,.,.,S,ROOT,"['Elon', 'Musk'], ['has', 'said', 'that', 'Tesla', ""'s"", 'Sentry', 'Mode', 'is', 'coming', 'soon', 'as', 'a', 'new', 'security', 'feature']"
337,word_added,that,IN,SBAR,VP,"['Tesla', ""'s"", 'Sentry', 'Mode', 'is', 'coming', 'soon', 'as', 'a', 'new', 'security', 'feature']"
337,word_added,has,VBZ,VP,S,"['said', 'that', 'Tesla', ""'s"", 'Sentry', 'Mode', 'is', 'coming', 'soon', 'as', 'a', 'new', 'security', 'feature']"
337,word_added,Elon,NNP,NP,S,['Musk']
337,word_added,'s,POS,NP,NP,['Tesla']
337,constituent_added,Elon Musk,NP,S,,
337,constituent_added,Tesla 's,NP,NP,,
337,constituent_added,Tesla 's Sentry Mode,NP,S,,
337,constituent_added,soon,ADVP,VP,,
337,constituent_added,a new security feature,NP,PP,,
337,constituent_added,as a new security feature,PP,VP,,
337,constituent_added,coming soon as a new security feature,VP,VP,,
337,constituent_added,is coming soon as a new security feature,VP,S,,
337,constituent_added,Tesla 's Sentry Mode is coming soon as a new security feature,S,SBAR,,
337,constituent_added,that Tesla 's Sentry Mode is coming soon as a new security feature,SBAR,VP,,
337,constituent_added,said that Tesla 's Sentry Mode is coming soon as a new security feature,VP,VP,,
337,constituent_added,has said that Tesla 's Sentry Mode is coming soon as a new security feature,VP,S,,
337,constituent_added,Elon Musk has said that Tesla 's Sentry Mode is coming soon as a new security feature .,S,ROOT,,
337,constituent_added,Elon Musk has said that Tesla 's Sentry Mode is coming soon as a new security feature .,ROOT,,,
337,constituent_removed,Tesla Sentry Mode,NP,S,,
337,constituent_removed,soon,ADVP,VP,,
337,constituent_removed,coming soon,VP,S,,
337,constituent_removed,Tesla Sentry Mode coming soon,S,S,,
337,constituent_removed,Musk,NP,NP,,
337,constituent_removed,new security feature,NP,PP,,
337,constituent_removed,on new security feature,PP,NP,,
337,constituent_removed,Musk on new security feature,NP,S,,
337,constituent_removed,Tesla Sentry Mode coming soon : Musk on new security feature,S,ROOT,,
337,constituent_removed,Tesla Sentry Mode coming soon : Musk on new security feature,ROOT,,,
338,word_removed,raises,VBZ,VP,S,"['$', '6.2', 'mn', 'led', 'by', 'Sequoia', 'India']"
338,word_removed,Fintech,NNP,NP,S,"['startup'], ['Groww']"
338,word_removed,mn,CD,NP,NP,"['$', '6.2']"
338,word_added,raised,VBN,VP,VP,"['$', '6.2', 'million', 'led', 'by', 'Sequoia', 'India']"
338,word_added,The,DT,NP,NP,"['fintech'], ['startup']"
338,word_added,.,.,S,ROOT,"['The', 'fintech', 'startup', 'Groww'], ['has', 'raised', '$', '6.2', 'million', 'led', 'by', 'Sequoia', 'India']"
338,word_added,has,VBZ,VP,S,"['raised', '$', '6.2', 'million', 'led', 'by', 'Sequoia', 'India']"
338,word_added,fintech,NN,NP,NP,"['The'], ['startup']"
338,word_added,million,CD,QP,NP,"['$'], ['6.2']"
338,constituent_added,Groww,NP,NP,,
338,constituent_added,The fintech startup Groww,NP,S,,
338,constituent_added,$ 6.2 million,QP,NP,,
338,constituent_added,$ 6.2 million,NP,NP,,
338,constituent_added,Sequoia India,NP,PP,,
338,constituent_added,by Sequoia India,PP,VP,,
338,constituent_added,led by Sequoia India,VP,NP,,
338,constituent_added,$ 6.2 million led by Sequoia India,NP,VP,,
338,constituent_added,raised $ 6.2 million led by Sequoia India,VP,VP,,
338,constituent_added,has raised $ 6.2 million led by Sequoia India,VP,S,,
338,constituent_added,The fintech startup Groww has raised $ 6.2 million led by Sequoia India .,S,ROOT,,
338,constituent_added,The fintech startup Groww has raised $ 6.2 million led by Sequoia India .,ROOT,,,
338,constituent_removed,$ 6.2,QP,NP,,
338,constituent_removed,$ 6.2 mn,NP,NP,,
338,constituent_removed,Sequoia India,NP,PP,,
338,constituent_removed,by Sequoia India,PP,VP,,
338,constituent_removed,led by Sequoia India,VP,NP,,
338,constituent_removed,$ 6.2 mn led by Sequoia India,NP,VP,,
338,constituent_removed,raises $ 6.2 mn led by Sequoia India,VP,S,,
